player_id,player_name,nationality,position,club,age,date_of_birth,foot,contract_expiration_date,contract_years_remaining,total_appearances,total_minutes_played,total_goals,total_assists,total_shots,total_shots_on_target,shot_accuracy,total_successful_dribbles,total_key_passes,avg_rating,career_span_years,total_yellow_cards,total_red_cards,games_per_season_avg,minutes_per_game_avg,passing_accuracy,total_tackles,total_interceptions,total_clearances,total_clean_sheets,total_saves,save_percentage,total_goals_conceded,total_injuries,total_days_out,avg_injury_duration,max_injury_duration,min_injury_duration,injury_types_list,most_recent_injury_date,days_since_last_injury,injury_frequency,had_knee_injury,had_hamstring_injury,had_acl_injury,had_surgery,injury_severity_score,games_missed_due_injury,currently_injured,sentiment_score,mentions_count,positive_ratio,negative_ratio,neutral_ratio,engagement_rate,fan_base_size,trending_score,controversy_flag,media_coverage_score,hashtag_mentions,retweet_avg,like_avg,market_value,peak_value,transfer_history_total,number_of_transfers,value_trend,goals_per_game,assists_per_game,goal_contribution,goal_contribution_per_game,minutes_per_goal,minutes_per_assist,discipline_score,experience_score,injury_risk_score,availability_score,recovery_rate,estimated_contract_value,is_at_peak,career_stage,value_appreciation_potential,sentiment_momentum,popularity_index,public_perception_score,controversy_impact,player_quality_score,market_attractiveness,value_for_money,age_group
PL0629,Joshua Pennington,Egypt,CM,Bayern Munich,25,2001-11-25,Left,2027-02-16,1,202,22916,69,72,1014.0,449.0,45.260000000000005,528.0,747.0,7.16,7,27,3,28.9,113.4,80.94,761.0,738.0,1302.0,115.0,758.0,72.89,218.0,3,274,91.3,119,63,"Groin Strain, ACL Injury, Muscle Injury",2023-03-05,1079.0,0.3,0,0,1,1,0.75,51,0,0.248,8892,0.289,0.49,0.22,9.58,52947,60.5,1,4.03,6668,1833,740,81.45,113.75,22.51,1,Rising,0.3415841584158416,0.3564356435643564,141,0.698019801980198,327.37142857142857,313.9178082191781,4.3,11.04,3.35,74.75247524752476,22.825,65.23756976228908,1,Prime,0.0,0.15004,21.603559993896837,0.32820000000000005,4.35708,46.45489504950495,68.93278751559772,56.34311103639169,22-25
PL0630,Jeffrey Wolfe,Ivory Coast,CDM,Galatasaray,24,2002-01-04,Left,2028-02-16,2,289,23358,57,32,1014.0,449.0,45.260000000000005,281.0,237.0,6.68,6,45,7,48.2,80.8,80.15,618.0,738.0,1302.0,115.0,758.0,72.89,218.0,8,622,77.8,131,11,"Groin Strain, Hip Injury, Muscle Injury, Hamstring Injury, Ligament Damage, Shoulder Injury, Ankle Injury",2023-09-05,895.0,0.8,0,1,0,0,1.7,150,0,0.0,4873,0.029,0.639,0.332,12.3,28298,67.9,1,4.5,1025,3698,16925,46.78,63.58,40.77,2,Rising,0.1972318339100346,0.11072664359861592,89,0.3079584775086505,402.7241379310345,707.8181818181819,-1.5,11.780000000000001,3.3,48.096885813148795,8.644444444444444,74.93710284787927,0,Prime,35.912783240701145,0.0,0.0,0.1259,3.1138470000000003,38.947177162629764,32.873588581314884,81.51355622149386,22-25
PL0631,Bryan Dudley,Netherlands,RW,Al Hilal,27,1999-04-23,Left,2028-02-16,2,277,18363,117,143,884.0,321.0,36.87,456.0,699.0,7.74,9,40,0,30.8,66.3,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,15,1441,96.1,169,19,"Hip Injury, Muscle Injury, Concussion, Ligament Damage, Back Injury, Shoulder Injury, Knee Injury, Fracture, ACL Injury, Ankle Injury, Achilles Injury",2023-04-27,1026.0,1.5,1,0,1,1,3.95,298,0,0.42,26365,0.354,0.426,0.219,3.41,212692,65.4,1,7.89,3301,3952,8272,68.24,93.16,68.79,3,Stable,0.4223826714801444,0.516245487364621,260,0.9386281588447654,155.61864406779662,127.52083333333333,6.0,14.54,8.95,0.0,6.00625,109.31397816030956,1,Prime,0.0,0.27468,14.57955335713132,0.4679,11.231489999999999,34.8038,41.37123003569698,50.26545349508955,26-29
PL0632,Lee Allen,USA,RB,Borussia Dortmund,25,2001-02-21,Left,2029-02-15,3,393,36077,19,39,1014.0,449.0,45.260000000000005,440.0,456.0,7.5,7,72,3,56.1,91.8,88.2,742.0,973.0,1925.0,115.0,758.0,72.89,218.0,13,1235,95.0,179,12,"Hip Injury, Muscle Injury, Ligament Damage, Back Injury, Knee Injury, Fracture, Calf Injury, Ankle Injury, Achilles Injury",2024-11-28,445.0,1.3,1,0,0,1,3.38,270,0,0.417,9270,0.388,0.386,0.226,4.12,157842,31.7,0,7.74,6531,3659,15299,32.95,36.9,40.12,4,Rising,0.04834605597964377,0.09923664122137404,58,0.1475826972010178,1803.85,901.925,-0.1999999999999993,14.86,5.98,31.297709923664115,6.785714285714286,79.17414083489597,1,Prime,0.0,0.132189,15.693688120289899,0.48340000000000005,0.0,40.19834198473283,51.67970317280126,118.40454192852083,22-25
PL0633,Christopher Pierce,Kosovo,CDM,Inter Milan,26,2000-11-06,Both,2027-02-16,1,390,27037,22,31,1014.0,449.0,45.260000000000005,448.0,715.0,6.92,8,64,5,48.8,69.3,82.98,789.0,738.0,1302.0,115.0,758.0,72.89,218.0,8,829,103.6,171,7,"Hamstring Injury, Back Injury, Shoulder Injury, Fracture, Meniscus Tear, Achilles Injury",2024-03-15,703.0,0.8,0,1,0,1,2.27,128,0,0.218,1253,0.212,0.48,0.308,11.28,6959,8.9,1,2.64,9730,3197,19904,48.47,60.62,110.78,6,Stable,0.05641025641025641,0.07948717948717948,53,0.1358974358974359,1175.5217391304348,844.90625,-1.4000000000000004,15.8,3.87,67.17948717948718,11.511111111111111,38.82216091317559,1,Prime,0.0,0.019402000000000003,17.543021824162107,0.2812,0.60144,44.83829743589744,60.99368145419188,90.63735079017069,26-29
PL0634,Juan Davis,Sweden,RB,Everton,21,2005-11-03,Left,2027-02-16,1,332,38185,30,40,1014.0,449.0,45.260000000000005,440.0,456.0,7.04,3,45,3,110.7,115.0,91.73,736.0,327.0,699.0,115.0,758.0,72.89,218.0,1,162,162.0,162,162,Back Injury,2025-10-07,132.0,0.1,0,0,0,0,0.44,37,0,0.432,4623,0.412,0.43,0.158,14.23,23771,65.7,1,6.16,3653,909,7151,31.11,38.65,74.27,6,Rising,0.09036144578313253,0.12048192771084337,70,0.21084337349397592,1231.774193548387,931.3414634146342,2.5,9.64,0.64,88.855421686747,81.0,24.9176279349885,0,Emerging,24.23657987785278,0.283824,51.87766577298279,0.472,1.98789,48.803084337349404,100.0,151.98718261398133,18-21
PL0635,Willie Durham,Nigeria,ST,Al Ahli,20,2006-03-19,Right,2028-02-16,2,258,42245,70,54,492.0,383.0,38.92,414.0,352.0,6.64,2,68,0,129.0,163.7,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,7,683,97.6,180,24,"Meniscus Tear, Shoulder Injury, Knee Injury, Calf Injury, Ankle Injury",2024-03-24,694.0,0.7,1,0,0,1,1.87,123,0,0.352,30915,0.286,0.446,0.268,7.47,227196,25.0,1,7.82,8877,2402,2681,47.71,63.01,127.54,5,Rising,0.2713178294573643,0.20930232558139536,124,0.4806201550387597,595.0,768.0909090909091,3.2,7.16,3.27,52.325581395348834,12.2,76.42687423839932,0,Emerging,32.06874869000209,0.088,27.18585675092457,0.4156,13.78809,39.28831627906977,73.88294326592174,80.65759860207302,18-21
PL0636,Joel Wilson,France,RW,Al Hilal,25,2001-12-11,Right,2027-02-16,1,400,22693,188,42,464.0,320.0,49.51,409.0,525.0,7.53,7,48,6,57.1,56.7,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,12,1378,114.8,179,32,"Muscle Injury, Concussion, Ligament Damage, Shoulder Injury, Fracture, Calf Injury, Meniscus Tear",2025-12-03,75.0,1.2,0,0,0,1,3.78,319,0,0.326,21353,0.256,0.428,0.317,2.88,191935,70.0,1,6.82,1134,4886,11773,76.13,85.52,77.18,2,Rising,0.47,0.105,230,0.575,120.06878306878306,527.7441860465116,-0.8000000000000007,15.0,6.18,20.25,8.830769230769231,60.97650320445755,1,Prime,0.0,0.22820000000000001,9.359689419776647,0.38980000000000004,9.139083999999999,37.949600000000004,40.654334129664974,49.20212628030598,22-25
PL0637,Ronnie Jimenez,Russia,LW,Al Ahli,26,2000-04-13,Right,2027-02-16,1,248,37841,46,131,725.0,685.0,42.56,375.0,533.0,6.46,8,32,6,31.0,152.6,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,2,189,94.5,99,90,"Calf Injury, ACL Injury",2024-08-26,539.0,0.2,0,0,1,1,0.52,47,0,0.234,10281,0.297,0.519,0.184,6.37,143939,15.5,1,7.23,6023,1112,18117,76.58,102.3,175.3,5,Stable,0.18548387096774194,0.5282258064516129,177,0.7137096774193549,805.1276595744681,286.67424242424244,0.8000000000000007,12.96,2.92,81.04838709677419,31.5,61.336931766680145,1,Prime,0.0,0.036270000000000004,13.770201735239139,0.35120000000000007,5.335839,45.34407741935484,57.48734131253613,58.448153414997215,26-29
PL0638,Mitchell Hicks,South Korea,CDM,Manchester City,33,1993-06-10,Left,2028-02-16,2,235,18979,30,47,1014.0,449.0,45.260000000000005,228.0,274.0,6.84,10,31,4,23.5,80.8,85.4,645.0,738.0,1302.0,115.0,758.0,72.89,218.0,11,1252,113.8,175,33,"Hamstring Injury, Ankle Injury, Shoulder Injury, ACL Injury, Calf Injury, Meniscus Tear, Achilles Injury",2025-10-29,110.0,1.1,0,1,1,1,3.43,302,0,0.139,21349,0.271,0.565,0.163,4.53,357756,15.1,1,2.33,3005,1875,7918,16.54,20.7,8.64,1,Declining,0.1276595744680851,0.2,77,0.3276595744680851,612.2258064516129,395.3958333333333,2.9000000000000004,14.7,7.630000000000001,0.0,9.483333333333333,26.495504085162956,0,Veteran,0.0,0.020989,6.27705871543761,0.24720000000000003,12.062185,30.794400000000003,29.552788073156417,175.56670467502852,30-33
PL0639,Donald Davenport,Japan,LW,Manchester United,22,2004-03-03,Both,2031-02-15,5,436,38687,172,138,1487.0,537.0,52.73,361.0,695.0,7.59,4,37,7,109.0,88.7,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,6,440,73.3,99,35,"Hamstring Injury, Concussion, Shoulder Injury, Knee Injury, Fracture",2025-11-11,97.0,0.6,1,1,0,1,1.21,69,0,0.34,15040,0.326,0.422,0.252,3.35,239030,19.4,1,8.23,9907,3408,10040,113.5,145.83,143.33,3,Rising,0.3944954128440367,0.3165137614678899,310,0.7110091743119266,223.6242774566474,278.32374100719426,-0.6999999999999993,12.72,2.41,84.1743119266055,10.471428571428572,454.54046458071275,0,Emerging,28.484581497797368,0.06596,10.95551146142229,0.4317000000000001,6.3468800000000005,50.6022623853211,56.914398384793984,44.19411562036777,22-25
PL0640,William Sanchez,Serbia,CB,Bayer Leverkusen,22,2004-03-15,Both,2029-02-15,3,367,19140,30,22,1014.0,449.0,45.260000000000005,440.0,456.0,7.25,4,12,3,91.8,52.2,81.0,1046.0,566.0,1741.0,115.0,758.0,72.89,218.0,1,92,92.0,92,92,Concussion,2024-09-18,516.0,0.1,0,0,0,0,0.25,20,0,0.306,2791,0.347,0.474,0.178,8.48,31218,67.6,1,3.89,7552,1286,17236,41.05,47.42,7.65,1,Rising,0.08174386920980926,0.05994550408719346,52,0.14168937329700274,617.4193548387096,832.1739130434783,5.8,11.34,0.45,94.55040871934605,46.0,98.6372831949159,0,Emerging,15.517661388550561,0.20685599999999998,20.589110297158808,0.3706,1.322934,50.91928174386921,75.4433063176728,121.0922276905332,22-25
PL0641,Juan Reyes,South Korea,ST,Galatasaray,26,2000-03-14,Both,2031-02-15,5,377,24984,126,123,1496.0,676.0,53.54,795.0,268.0,7.83,8,26,0,47.1,66.3,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,9,901,100.1,176,25,"Muscle Injury, Back Injury, Fracture, ACL Injury, Ankle Injury",2024-03-29,689.0,0.9,0,0,1,1,2.47,179,0,0.356,8030,0.274,0.405,0.322,6.59,122573,52.6,1,1.44,8944,3983,10557,92.43,125.05,203.54,4,Stable,0.33421750663129973,0.32625994694960214,249,0.6604774535809018,196.7244094488189,201.48387096774192,7.4,15.54,6.2700000000000005,52.51989389920425,10.01,370.1601334026016,1,Prime,0.0,0.187256,21.093396565887417,0.35800000000000004,3.25215,45.64797877984085,61.924084238751554,48.85794582022995,26-29
PL0642,Thomas Romero,Turkey,RW,Juventus,21,2005-02-05,Right,2027-02-16,1,287,39450,209,93,631.0,690.0,42.89,865.0,288.0,6.5,3,33,8,95.7,137.5,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,4,267,66.8,94,33,"Fracture, ACL Injury, Concussion",2024-05-25,632.0,0.4,0,0,1,1,0.73,41,0,0.086,33429,0.249,0.569,0.182,11.71,336839,11.1,1,1.11,8779,136,3767,51.92,62.86,119.27,5,Rising,0.7282229965156795,0.3240418118466899,302,1.0522648083623694,187.85714285714286,419.6808510638298,-1.3000000000000007,8.74,3.5300000000000002,85.71428571428572,13.36,41.585446556882125,0,Emerging,21.070878274268097,0.009545999999999999,10.490754474808808,0.20640000000000003,19.021100999999998,45.30365714285714,51.32796028364178,85.6078177302667,18-21
PL0643,Shawn Shields,Ghana,CAM,Inter Miami,29,1997-06-26,Left,2028-02-16,2,298,42379,26,50,1014.0,449.0,45.260000000000005,410.0,251.0,7.83,10,40,8,29.8,142.2,91.16,756.0,738.0,1302.0,115.0,758.0,72.89,218.0,8,1038,129.8,177,61,"Groin Strain, Muscle Injury, Back Injury, Ankle Injury, Achilles Injury",2024-03-03,715.0,0.8,0,0,0,0,2.84,218,0,0.258,24318,0.317,0.434,0.249,9.73,414761,26.0,1,5.5,1400,4869,7151,53.45,63.68,48.01,2,Stable,0.087248322147651,0.16778523489932887,76,0.2550335570469799,1569.5925925925926,830.9607843137255,-2.0,15.96,4.4399999999999995,26.84563758389261,14.422222222222224,85.62180733687788,0,Experienced,0.0,0.06708,25.35195683869602,0.36650000000000005,10.554012,40.61412751677852,69.45499901643329,74.58976587103491,26-29
PL0644,Donald Tyler,Denmark,RB,Manchester United,27,1999-04-18,Right,2031-02-15,5,432,16238,23,38,1014.0,449.0,45.260000000000005,440.0,456.0,7.01,9,32,0,48.0,37.6,81.66,1500.0,395.0,1031.0,115.0,758.0,72.89,218.0,2,335,167.5,179,156,"Meniscus Tear, Achilles Injury",2024-03-14,704.0,0.2,0,0,0,1,0.92,78,0,0.231,17542,0.271,0.448,0.28,4.52,188777,63.4,1,4.5,5514,2034,7384,61.17,75.2,122.46,4,Stable,0.05324074074074074,0.08796296296296297,61,0.1412037037037037,676.5833333333334,416.35897435897436,6.8,17.64,1.32,81.94444444444444,55.833333333333336,244.97127945728812,1,Prime,0.0,0.146454,10.203569030876741,0.3291,7.858816,48.615088888888884,56.97289799075955,78.19702250102763,26-29
PL0645,Jason Villa,Brazil,CM,LA Galaxy,22,2004-01-28,Both,2029-02-15,3,398,32272,36,37,1014.0,449.0,45.260000000000005,507.0,425.0,6.72,4,66,1,99.5,81.1,88.27,730.0,738.0,1302.0,115.0,758.0,72.89,218.0,4,397,99.2,135,32,"Ligament Damage, Hamstring Injury, Concussion",2025-04-04,318.0,0.4,0,1,0,0,1.09,89,0,0.074,27173,0.107,0.549,0.344,14.66,216826,48.0,1,9.05,2523,1329,14303,40.08,54.64,103.2,5,Rising,0.09045226130653267,0.09296482412060302,73,0.18341708542713567,872.2162162162163,849.2631578947369,2.4000000000000004,11.96,1.8900000000000001,77.63819095477388,19.84,96.30651182587647,0,Emerging,36.32734530938124,0.035519999999999996,11.076233662824885,0.2424,14.917977,45.28443819095478,55.476569589714714,110.23475703737775,22-25
PL0646,Jordan Hoover,Ecuador,GK,Sevilla,25,2001-04-24,Both,2030-02-15,4,258,34270,2,0,1014.0,449.0,45.260000000000005,440.0,456.0,7.09,7,53,0,36.9,132.8,85.91,634.0,738.0,1302.0,134.0,1178.0,70.47,184.0,14,1349,96.4,174,7,"Hamstring Injury, Concussion, Ligament Damage, Knee Injury, Shoulder Injury, Fracture, ACL Injury, Calf Injury, Meniscus Tear",2023-05-14,1009.0,1.4,1,1,1,1,3.7,317,0,0.44,3295,0.432,0.291,0.278,2.01,27278,29.0,0,5.94,8271,2056,9646,22.02,30.15,6.49,1,Rising,0.007751937984496124,0.0,2,0.007751937984496124,11423.333333333334,34270.0,4.7,12.16,8.5,0.0,6.426666666666667,70.54788391236859,1,Prime,0.0,0.1276,7.164051149626367,0.5068,0.0,31.805600000000002,29.648876724439553,138.16507384882712,22-25
PL0647,Douglas Evans,Austria,CB,Eintracht Frankfurt,25,2001-07-04,Left,2028-02-16,2,166,38583,2,54,1014.0,449.0,45.260000000000005,440.0,456.0,7.42,7,13,1,23.7,232.4,87.67,455.0,1093.0,1861.0,115.0,758.0,72.89,218.0,13,1199,92.2,153,17,"Groin Strain, Hamstring Injury, Muscle Injury, Ligament Damage, Knee Injury, Shoulder Injury, Fracture, ACL Injury, Meniscus Tear, Achilles Injury",2026-01-08,39.0,1.3,1,1,1,1,3.28,190,0,0.55,1089,0.418,0.315,0.267,2.11,20281,0.4,0,5.26,6927,266,15869,43.66,59.85,18.98,2,Rising,0.012048192771084338,0.3253012048192771,56,0.3373493975903614,12861.0,701.5090909090909,7.7,10.32,7.88,0.0,6.585714285714286,69.93916011839266,1,Prime,0.0,0.0022,8.116459217746511,0.535,0.0,32.814,32.82168882661977,73.47514554411106,22-25
PL0648,Kevin Duarte,Tunisia,CM,Nice,19,2007-01-12,Both,2029-02-15,3,345,21604,91,94,1014.0,449.0,45.260000000000005,192.0,283.0,7.93,1,22,7,345.0,62.6,88.94,692.0,738.0,1302.0,115.0,758.0,72.89,218.0,7,679,97.0,180,14,"Hamstring Injury, Ligament Damage, Shoulder Injury, Fracture, ACL Injury, Meniscus Tear",2024-08-13,552.0,0.7,0,1,1,1,1.86,101,0,0.628,24488,0.473,0.197,0.33,6.62,338239,45.1,0,9.79,6812,3143,726,42.28,48.0,98.76,6,Rising,0.263768115942029,0.27246376811594203,185,0.5362318840579711,234.82608695652175,227.41052631578947,0.8000000000000007,7.9,5.26,70.72463768115942,12.125,101.59279740514116,0,Emerging,13.528855250709551,0.28322800000000004,42.014194169662424,0.6516,0.0,48.74812753623188,96.87535502260958,112.63430576763372,18-21
PL0649,John Hernandez,Egypt,CAM,West Ham,28,1998-06-18,Left,2028-02-16,2,455,37418,57,27,1014.0,449.0,45.260000000000005,518.0,226.0,6.97,10,24,8,45.5,82.2,81.95,561.0,738.0,1302.0,115.0,758.0,72.89,218.0,9,930,103.3,159,32,"Hip Injury, Muscle Injury, Meniscus Tear, Knee Injury, Shoulder Injury, ACL Injury, Ankle Injury",2024-10-20,484.0,0.9,1,0,1,1,2.55,217,0,0.271,33037,0.253,0.382,0.365,9.24,382775,29.8,0,9.79,3898,3235,14481,68.68,90.47,93.4,3,Stable,0.12527472527472527,0.05934065934065934,84,0.18461538461538463,645.1379310344828,1336.357142857143,-0.40000000000000036,19.1,6.35,52.30769230769231,10.33,110.01881623754487,1,Prime,0.0,0.08075800000000001,26.055572104107902,0.4058,0.0,42.97313846153846,67.86992738693108,61.672127528040264,26-29
PL0650,Joshua Reed,Iran,CDM,Napoli,23,2003-02-01,Both,2029-02-15,3,328,40858,47,53,1014.0,449.0,45.260000000000005,193.0,363.0,7.4,5,79,7,65.6,124.6,87.1,351.0,738.0,1302.0,115.0,758.0,72.89,218.0,10,1151,115.1,180,57,"Groin Strain, Hip Injury, Muscle Injury, Concussion, Ligament Damage, Back Injury, Shoulder Injury, ACL Injury, Meniscus Tear",2025-11-15,93.0,1.0,0,0,1,1,3.15,226,0,0.296,9938,0.313,0.405,0.283,7.86,94327,74.8,1,7.15,5774,3017,15033,39.89,48.39,109.03,5,Rising,0.14329268292682926,0.16158536585365854,100,0.3048780487804878,851.2083333333334,756.6296296296297,-4.9,11.559999999999999,7.15,31.097560975609767,10.463636363636363,95.84996898039454,0,Emerging,21.308598646277265,0.221408,21.414174017338524,0.4028,4.02489,38.937112195121955,57.28981712356877,95.22404547596467,22-25
PL0651,Juan Daniels,Ecuador,CB,Celta Vigo,26,2000-09-10,Left,2031-02-15,5,297,29593,35,54,1014.0,449.0,45.260000000000005,440.0,456.0,6.68,8,15,5,37.1,99.6,89.54,556.0,454.0,859.0,115.0,758.0,72.89,218.0,2,162,81.0,123,39,"Back Injury, Ankle Injury",2024-12-04,439.0,0.2,0,0,0,0,0.44,31,0,0.017,3061,0.134,0.53,0.336,5.41,59295,72.3,1,9.39,1157,3614,8167,39.19,43.41,106.47,6,Stable,0.11784511784511785,0.18181818181818182,89,0.2996632996632997,822.0277777777778,538.0545454545454,3.5,13.940000000000001,0.8400000000000001,89.56228956228956,27.0,156.94661503892627,1,Prime,0.0,0.012291000000000002,0.7382269643047353,0.23490000000000003,1.62233,47.89025791245791,43.37246940268606,119.15963650773304,26-29
PL0652,Jesse Morris,Scotland,CAM,Barcelona,21,2005-11-18,Right,2031-02-15,5,374,31564,15,84,1014.0,449.0,45.260000000000005,389.0,645.0,6.5,3,43,3,124.7,84.4,80.34,250.0,738.0,1302.0,115.0,758.0,72.89,218.0,1,61,61.0,61,61,Groin Strain,2024-03-11,707.0,0.1,0,0,0,0,0.17,9,0,0.263,22127,0.28,0.44,0.28,8.28,189297,64.0,1,1.71,3741,4208,9183,59.31,69.84,60.54,3,Rising,0.040106951871657755,0.22459893048128343,99,0.2647058823529412,1972.75,371.3411764705882,2.7,10.48,0.37,97.59358288770053,30.5,237.52242250468788,0,Emerging,17.75417298937785,0.16832,21.786415083744682,0.3183,9.73588,48.25131657754011,76.06528091438707,80.00549921661434,18-21
PL0653,Colin Terry,Georgia,LW,AS Roma,28,1998-05-03,Right,2031-02-15,5,363,26616,192,68,581.0,570.0,49.48,481.0,692.0,6.67,10,58,1,36.3,73.3,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,14,1213,86.6,169,8,"Groin Strain, Hip Injury, Muscle Injury, Concussion, Ligament Damage, Shoulder Injury, Fracture, ACL Injury, Meniscus Tear, Achilles Injury",2023-10-23,847.0,1.4,0,0,1,1,3.32,286,0,0.174,29658,0.302,0.424,0.274,13.14,424484,92.8,1,7.8,8605,3892,11082,59.61,79.41,141.8,5,Stable,0.5289256198347108,0.18732782369146006,260,0.7162534435261708,137.90673575129534,385.7391304347826,3.2,17.259999999999998,8.12,21.212121212121218,5.7733333333333325,238.72385104542985,1,Prime,0.0,0.16147199999999998,23.543839884196643,0.35340000000000005,12.574992,35.08122424242425,56.61637194750709,57.880257783244105,26-29
PL0654,Kenneth Hall,Ecuador,LW,PSG,22,2004-07-19,Left,2027-02-16,1,290,28832,68,127,951.0,723.0,39.56,529.0,528.0,7.59,4,56,4,72.5,99.4,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,1,75,75.0,75,75,Back Injury,2026-01-02,45.0,0.1,0,0,0,0,0.21,13,0,0.347,60078,0.35,0.473,0.177,3.65,469268,59.5,1,6.75,566,539,10806,109.62,134.64,28.7,1,Rising,0.23448275862068965,0.4379310344827586,195,0.6724137931034483,417.8550724637681,225.25,0.40000000000000036,9.8,0.41000000000000003,95.51724137931035,37.5,87.80039775742333,0,Emerging,22.824302134646945,0.206465,13.936376081154036,0.4167,28.416894,52.25684827586207,66.2129882596621,47.23996408955168,22-25
PL0655,Reginald Williams,Italy,CAM,Eintracht Frankfurt,18,2008-04-03,Right,2030-02-15,4,267,41927,83,68,1014.0,449.0,45.260000000000005,432.0,242.0,6.58,1,36,3,267.0,157.0,89.29,681.0,738.0,1302.0,115.0,758.0,72.89,218.0,0,0,0.0,0,0,None,2023-03-10,571.0,0.0,0,0,0,0,0.0,0,0,0.181,9813,0.274,0.475,0.25,6.94,130100,28.4,1,3.9,9394,600,18931,33.04,40.28,89.48,6,Rising,0.31086142322097376,0.2546816479400749,151,0.5655430711610487,499.1309523809524,607.6376811594203,3.4000000000000004,6.34,0.0,100.0,0.0,105.85386396297268,0,Emerging,21.912832929782088,0.051404,11.545892731242542,0.2986000000000001,4.661175,48.1852,61.411439096863816,141.55464159811984,18-21
PL0656,Patrick Thornton,Slovakia,RW,Bayer Leverkusen,28,1998-01-10,Both,2028-02-16,2,380,35029,249,103,1342.0,563.0,50.73,217.0,688.0,6.73,10,18,0,38.0,92.2,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,12,1187,98.9,179,13,"Groin Strain, Hip Injury, Muscle Injury, Concussion, Meniscus Tear, Ligament Damage, Back Injury, Fracture, ACL Injury, Ankle Injury, Achilles Injury",2024-08-24,541.0,1.2,0,0,1,1,3.25,186,0,0.072,35426,0.109,0.483,0.409,10.55,639295,10.3,1,2.21,3938,2073,2012,57.73,74.67,92.24,3,Stable,0.6552631578947369,0.2710526315789474,352,0.9263157894736842,140.116,336.8173076923077,8.2,17.6,7.65,51.05263157894736,7.607692307692308,92.47795954271206,1,Prime,0.0,0.007416000000000001,7.95698434359663,0.187,17.110757999999997,41.02452631578948,37.147739673289685,69.85276062623784,26-29
PL0657,Robert Hughes,Slovakia,CB,AC Milan,19,2007-01-06,Both,2030-02-15,4,287,39779,5,12,1014.0,449.0,45.260000000000005,440.0,456.0,7.02,1,77,0,287.0,138.6,79.74,1202.0,558.0,1582.0,115.0,758.0,72.89,218.0,2,276,138.0,140,136,Ligament Damage,2025-07-19,212.0,0.2,0,0,0,0,0.76,41,0,0.365,11784,0.303,0.373,0.324,12.29,213900,36.8,0,9.5,5240,4844,17950,26.28,32.99,37.37,3,Rising,0.017421602787456445,0.041811846689895474,17,0.059233449477351915,6629.833333333333,3059.923076923077,2.3,6.74,1.1600000000000001,85.71428571428572,46.0,84.19611213519741,0,Emerging,25.53272450532725,0.13432,42.05297232232855,0.45730000000000004,0.0,47.48545714285714,100.0,174.06692501047337,18-21
PL0658,Matthew Hoover,Portugal,GK,Real Sociedad,21,2005-05-06,Both,2029-02-15,3,216,33998,2,2,1014.0,449.0,45.260000000000005,440.0,456.0,6.85,3,41,8,72.0,157.4,85.91,634.0,738.0,1302.0,149.0,1059.0,68.02,342.0,2,218,109.0,179,39,"Groin Strain, Meniscus Tear",2025-03-13,340.0,0.2,0,0,0,1,0.6,33,0,0.021,10463,0.046,0.518,0.437,11.15,145604,91.6,1,5.73,9277,4054,10856,18.19,21.34,63.77,6,Rising,0.009259259259259259,0.009259259259259259,4,0.018518518518518517,11332.666666666666,11332.666666666666,-2.0999999999999996,7.32,1.0,84.72222222222223,36.333333333333336,43.70797031219295,0,Emerging,17.31720725673446,0.019236,2.167221235656148,0.1759,5.419834,46.160244444444444,44.330954075706444,240.54322274332694,18-21
PL0659,William Simpson,Egypt,RB,Wolverhampton,29,1997-06-26,Right,2030-02-15,4,249,25889,14,38,1014.0,449.0,45.260000000000005,440.0,456.0,7.17,10,28,6,24.9,104.0,81.39,531.0,709.0,1048.0,115.0,758.0,72.89,218.0,6,630,105.0,175,47,"Hip Injury, Shoulder Injury, Knee Injury, Fracture, Meniscus Tear",2025-04-22,300.0,0.6,1,0,0,1,1.73,132,0,0.346,10089,0.352,0.444,0.204,12.23,199393,46.5,1,9.46,4155,438,19467,31.29,37.1,31.41,2,Stable,0.05622489959839357,0.15261044176706828,52,0.20883534136546184,1725.9333333333334,663.8205128205128,1.1999999999999993,14.98,2.9299999999999997,46.98795180722891,15.0,100.24719743951015,0,Experienced,0.0,0.16088999999999998,39.012205973639674,0.44980000000000003,4.479515999999999,41.97319036144578,93.6449041411824,129.98820180069924,26-29
